id,is_iceberg
1c0a891e,0.9228182435035706
981c3bc3,0.9995375871658325
295604f4,0.8517874479293823
16ca16c3,0.010200140066444874
b4dda837,0.3264353573322296
88d088ef,0.0052691358141601086
1b4fa160,0.937521755695343
f371bd82,3.9011288777146547e-07
b130a0b7,0.997808039188385
ebf1de82,0.12345033138990402
01e651c3,0.23414599895477295
51b1fecc,0.9539004564285278
fa635a31,0.0007264781161211431
97b7d789,0.02290787734091282
2f598053,0.0037551606073975563
c0e3e148,0.7680163383483887
cfa175a8,0.0760558620095253
3d7e09d8,0.9737661480903625
44a13d1b,0.9601004719734192
c66b0948,0.9767870306968689
976a6d64,0.23756644129753113
8bbd8909,0.9464754462242126
522890fd,0.8302024602890015
f23a3b95,0.6692970395088196
680039dc,0.9638463258743286
93028e53,0.007184798829257488
22a16932,0.9714776873588562
7d8126d2,0.043890807777643204
ba2ecd75,0.0016509551787748933
8071bdd7,0.1520107537508011
96d5aeee,1.2820071333408123e-06
154be68f,0.9183779358863831
d8c2bfe2,0.9402334690093994
f76d47b0,0.12320733815431595
0e781ade,2.943257904064467e-08
13cf6060,0.0013830317184329033
cd99f710,0.9679562449455261
d10005bb,1.873134010565991e-06
3a31445f,0.9867066740989685
3157202d,0.0014832498272880912
6ee64703,0.8445992469787598
e5de8685,0.3123331069946289
02cc70ba,0.00037628275458700955
50984a87,0.8383505940437317
fa94957a,0.9084295034408569
eab406b4,0.4990498125553131
3ad39398,0.6764780879020691
9ecf3802,0.3133517801761627
6048ae7b,0.02051587961614132
9dc68871,0.005189651623368263
13701465,0.28880852460861206
8d8779f3,8.175095899787266e-06
0712f269,0.7325186133384705
722c2597,0.00039696026942692697
478a2b08,0.9659351706504822
38f5fb41,0.9935676455497742
c52ad74d,0.9945401549339294
0c85fd09,9.146344382315874e-06
f1582cba,0.8837030529975891
ff836697,0.9229823350906372
ddfe4802,0.009223085828125477
3cef3bc7,0.986240804195404
6a21542b,0.26455309987068176
150e23c4,0.9957626461982727
078c6d99,0.935589611530304
1dcd1dc3,3.986791625720798e-07
39967e45,0.5854644775390625
6b6333aa,0.0001320166775258258
4ae61433,0.4201478362083435
f96362e0,0.11912598460912704
97a88aac,0.003056128276512027
427ae8ce,0.020731626078486443
209d4b15,0.028504198417067528
64b453bd,0.0009872631635516882
0f5a484e,0.8728465437889099
5ac74969,0.7058959603309631
736ed43e,0.9391227960586548
8533795f,0.008029795251786709
f5b54fb6,0.3662882149219513
6eb4c041,0.3051750361919403
97afdf42,0.8823329210281372
1bb488db,0.09720928221940994
f132e44d,3.8928857293285546e-07
d3c2f140,0.6473914980888367
1756794d,0.9504719376564026
9efcc11f,8.797035116003826e-05
14c966cf,0.9832670092582703
59cfe4d1,0.9159497618675232
883151f4,0.000522214628290385
34c4c9ff,0.9206291437149048
70b4c2eb,0.9093029499053955
96a337d9,0.9600513577461243
7fe89ffa,0.5343353748321533
057c7a22,2.3360552381390676e-10
451cc057,0.3245486915111542
05076700,0.0035828789696097374
dc52f6c1,0.03359172120690346
b03a59f9,0.020320545881986618
129ed4b0,0.9771797060966492
fb611563,0.9950284361839294
ac32e6f1,0.9468572735786438
c05c5ab0,0.977982759475708
3163d5ed,0.0019828283693641424
02096ca4,0.8796557784080505
e92496c0,7.38308642667107e-07
1a9e2c50,0.9730104207992554
0864e334,0.906986653804779
d976faeb,0.4984017610549927
1d7b342f,2.60018277913332e-05
281bc1ea,0.00014341186033561826
bea9f0cf,0.9597285389900208
f4afa0e6,5.877315967239838e-09
e1b5ef69,0.05409591645002365
b50539fd,0.0053923106752336025
2a8c9c15,0.9660512208938599
157ebb0c,0.9815824031829834
247d3614,0.04968276247382164
0c6cc0cb,0.9483054876327515
aae88d39,0.0009234709432348609
0c77b464,0.1841779351234436
963cf5ea,0.01644061878323555
1b371d8b,0.8479205965995789
225bc00f,0.020784929394721985
bc0a4eec,0.00043600029312074184
1099782e,0.4682253897190094
a18feadd,0.950641930103302
ad7f4932,0.04384162649512291
5f8f831e,0.6647953987121582
b5167c35,0.001927727833390236
0230b06d,0.8013110160827637
f8d7f7ba,0.0010572194587439299
08bd1053,1.0767671483336017e-05
58e4dc8c,1.3584540283773094e-06
4793ce8e,0.20466800034046173
304caab4,1.2118132985960983e-07
f2ee6d7f,0.38462674617767334
e1f9c0e4,0.6668923497200012
8e40401c,0.007219156250357628
5d9eaba2,0.8729115128517151
55e7562c,0.00958957802504301
9da6cb4b,0.004105585627257824
c3c1c8ec,1.1460499216298103e-09
3b38698e,0.02477668598294258
6c9eb909,0.19405707716941833
482a3d1d,0.00557791767641902
0e9918f0,0.9552813172340393
ef894fd2,2.22782112202502e-10
4b82e7f7,0.9923838973045349
b9cdd7fb,0.00021784953423775733
94a496f4,0.1701364815235138
995eacae,0.9931051135063171
41b02e58,0.9754922389984131
69f04617,0.38271236419677734
c889a03c,0.9803706407546997
91f98acf,0.9984331727027893
9135c19f,0.9852386713027954
1f0e9c09,0.0013238216051831841
260d6e8e,6.117033626651391e-05
46334397,0.04554354399442673
f34ddf31,0.028621509671211243
4d6177d7,0.553646981716156
76a57270,0.8450124859809875
217b8cea,1.553112451802008e-05
9a45a566,0.00011439509398769587
1b55c75e,2.182434322151039e-08
7bd92ec6,0.999099612236023
6c409f41,0.9194796681404114
df3e48eb,0.04810316488146782
62723e57,1.767792309692595e-05
b8e627bf,0.0019640622194856405
86bb5d85,0.1949271857738495
77e5034c,0.014459935948252678
607079e5,0.9901621341705322
96879fb4,0.00015744692063890398
6afe606d,0.8295212388038635
4129802f,0.9517570734024048
a42300ef,0.9221795201301575
1af842f5,0.9930582046508789
3fe57d78,0.9445518851280212
f4e60ed5,0.9608479142189026
68c8337b,0.820908784866333
914ed5b5,0.09734238684177399
a6bb5987,0.9853471517562866
c781c439,0.03901664540171623
47a1a25e,0.20239189267158508
80ea0713,0.7567527294158936
a9d001bc,0.00025566251133568585
f94d098a,0.0820295512676239
3e230e0e,0.0006571001140400767
24afa485,2.602653026428925e-08
bc37db7f,0.5728622078895569
83f99e4d,0.001567904488183558
1a8d86f7,0.08475151658058167
38136419,0.5970698595046997
d393e637,0.9193592667579651
36902570,0.946380078792572
327f7b25,0.9722336530685425
3f8543c6,0.7751415371894836
a0d42a70,0.5948538184165955
e07ba430,0.9177128076553345
c6e53803,0.5457670092582703
fec4dad8,0.14752015471458435
933fc5ba,0.03375324606895447
c27eda4e,0.9605140089988708
9b94d2c2,0.009632719680666924
a2dbdb31,0.033305514603853226
816258dd,0.04776207357645035
81f11218,0.08260298520326614
c4bd9d04,0.9884437918663025
c6ce9bf9,0.12606492638587952
a7b3cc29,2.470254185027443e-05
527870bf,0.903533935546875
9af26068,0.9973822236061096
0b591e70,0.9596089720726013
2b1e57c5,0.11960496008396149
194db786,0.8560905456542969
e09ba644,0.954676628112793
fa2ed3e5,0.9882429242134094
1ba92726,0.1588701754808426
8c8f45b4,1.2286345736356452e-05
f8889f44,4.2039698655571556e-07
598e255b,0.0010548030259087682
45f1aa7a,0.5499742031097412
022956a3,3.0860209676575323e-07
d406064d,0.9598624110221863
76617947,8.878469515138931e-09
d0e5dccb,0.9913227558135986
33271da6,0.0006241061491891742
0840e2b1,0.5329409837722778
521a9f4d,0.9700832962989807
7286b1dc,0.9633338451385498
5b6acc2d,0.2183152735233307
e034cd34,0.00447167968377471
46577660,0.025535129010677338
bb4d6f24,0.9743771553039551
bfc7a3f2,0.9497069716453552
abc66be8,0.12094632536172867
3627189f,0.9947551488876343
e49a77f6,3.37291530740913e-05
a209d7ee,0.2578141689300537
dee69cf6,0.5604454874992371
9a6261a0,0.060160934925079346
a8e444c6,3.4314232011389834e-11
a6a66a28,0.9600911140441895
db7022ff,0.073977030813694
0dfb45d9,0.9792321920394897
81c983aa,5.480735012497462e-07
a98fb5e1,0.9516833424568176
99e004d7,7.35830508347135e-06
d16e5fbb,0.0022634766064584255
3c352f9e,0.0346870943903923
12202699,0.01431991159915924
86af0236,0.6903929114341736
f3703e6f,0.7502310276031494
4a71dc34,0.8086826205253601
321edcdc,0.3239749073982239
e365a657,0.0015010922215878963
45755c9c,0.0024320126976817846
873b0829,0.010980643332004547
72ccd009,0.013370637781918049
205243d9,0.8918124437332153
d9202f36,0.027612514793872833
9d0c30b0,0.2863698899745941
56644ace,0.07767744362354279
c63f527f,0.18999561667442322
bb84b9bd,0.9922175407409668
6f68caf0,0.9745336174964905
8492119b,8.236574103648309e-06
71bde48d,0.9820576906204224
d2d6e2ba,0.6294979453086853
6f4b309c,0.8878578543663025
b3cc5ba3,0.9681313037872314
fee39547,0.7057291865348816
4893137a,0.9847660064697266
e283c4c4,0.012705320492386818
25bac62b,0.4951469302177429
8fd88dd6,7.301230198208941e-06
b48c104e,0.006091548129916191
221d500b,0.1223675087094307
8f0de087,0.000285954651189968
32342e03,0.003248923923820257
a8da99d8,1.1632349306012202e-08
93203755,0.9634922742843628
d3c88528,0.9914107322692871
0d7a17b3,0.004667961969971657
bd72f5ec,0.9952599406242371
e953c0fd,0.9588390588760376
e730b6c6,0.965552806854248
c086033a,0.022886676713824272
a521d303,0.0006862989393994212
b023957a,0.9748762249946594
3e0f04e8,7.22298167943336e-08
60647cba,0.03347286209464073
2f5c43a8,0.7122071981430054
b54ba69b,0.7643345594406128
eac962ff,0.7285448312759399
7e2a3763,0.000203634612262249
9362d863,0.04858710989356041
8f1b833c,0.9565625786781311
79727ff5,3.198205376975238e-05
62614c75,0.8867060542106628
75a03adf,0.08885620534420013
cf138392,0.228396475315094
bf467a96,0.0037402037996798754
c8b34651,0.614986777305603
105a5c54,1.8474171156412922e-05
bf6de75c,0.020072121173143387
060702c8,0.98818039894104
921bad2c,0.9558887481689453
e0d17eb0,0.682392418384552
9a3825c9,0.9775434136390686
8eda717f,0.006483135279268026
78906e0c,0.9888036847114563
c60100ad,0.9909407496452332
90a72a52,0.7494859099388123
d80e4ed4,0.1564932018518448
339cd0d2,0.00025933916913345456
d99de899,0.9745449423789978
357e20d1,7.978431426636234e-08
a4d190da,0.6197944283485413
bd226217,0.04100988432765007
476e2771,0.9874581694602966
4e483506,0.020902510732412338
f70ea081,0.9369166493415833
4645e56f,0.9930943250656128
e6d05940,0.9225096106529236
f8b3c6af,0.8726713061332703
c89d6aad,0.024244148284196854
0cb57f6e,0.9362160563468933
86a4be46,0.010168861597776413
75e62d7e,7.962912967895974e-11
ebc36374,0.04425738379359245
0ebcb731,0.9996474981307983
24d000c5,0.0019292773213237524
f3c9a4f6,0.8505192995071411
1bc59730,1.2219018117320957e-06
47ea0bff,0.9568427801132202
cdeccfdd,1.2051582416461315e-05
15e09a1d,0.06073525920510292
00652788,0.005907581653445959
23649c84,0.002743791090324521
91188a77,0.029560551047325134
eaca8580,0.9894893765449524
4ce9daeb,0.5521782040596008
d4220673,0.572583794593811
b6a87aef,0.8962057828903198
8333ebed,0.841250479221344
950a3453,0.0019920982886105776
7074f6c9,0.913235604763031
98a02caf,0.39048048853874207
59c8d2b3,0.9896069169044495
d99d13bd,0.9548711776733398
de86f1cf,0.9946883916854858
8f4b1985,0.9623495936393738
a7779b04,0.9655898213386536
2caeab11,0.4579668343067169
16aeea7c,0.02420002967119217
b9d19ab9,0.8715439438819885
29c5d2fd,0.9988265633583069
efcefa55,0.7591800689697266
099161c3,0.99043208360672
12b49195,0.005974624305963516
96a1ce13,0.9712615013122559
67964b4f,1.0250016835300357e-08
b61c605c,0.01667162775993347
bcfc0f16,0.039240770041942596
bf0cb956,6.106515684223268e-07
12f6aa7d,0.350456565618515
f36f3a0c,4.815349257114576e-07
83490492,0.18734674155712128
e3b62b60,0.027131473645567894
20b27d66,0.9951530694961548
25c3ce93,0.781986653804779
67a2ff0b,0.9904617667198181
9b2d3c1a,0.9882081151008606
8ad51f7d,7.757387720630504e-06
14137b57,0.9810214042663574
9ea5aa79,1.0275060049025342e-05
5ea1d2dd,0.0012803880963474512
979c867e,0.9590233564376831
7ea1e1b6,0.6723113656044006
d65520ba,0.00044729516957886517
765ad2e2,0.9388153553009033
d2957326,0.3350217342376709
24349e24,5.322975994204171e-06
fd8a2ae3,5.140543180459645e-06
b282d98e,0.6618624925613403
3eaa7a61,0.0038519459776580334
16533dd4,0.9942598342895508
4adb68d7,0.9943537712097168
565005b9,0.2904834449291229
51d86e0c,0.9929730892181396
30635642,0.0013085203245282173
d9480a60,0.06294883787631989
b2647128,0.20829643309116364
20478c55,0.9769516587257385
caa0d105,0.039770886301994324
474f4534,0.09733767807483673
d51e3867,0.938456654548645
e5d1bba7,0.13265042006969452
e7000b2a,0.005307359620928764
78f06b79,0.0007411233382299542
8a9f4bee,0.9085794687271118
3d716bbe,0.9325106143951416
6e1ddef1,0.057012975215911865
9826f39a,0.010847640223801136
3fdc82f7,0.9087913036346436
31f013c3,0.49969977140426636
97a9df6d,0.919154942035675
10e65294,0.33994755148887634
0bdca1a5,0.3597002923488617
374037fa,0.20405170321464539
1d1a0cec,0.9539981484413147
d415c5ad,0.08491814136505127
ced1306d,2.076187456623302e-06
f43497f3,0.21170957386493683
ffd13a9e,0.9957061409950256
6f67148e,0.9925708174705505
be322b68,0.9745702147483826
af209b44,0.0416569821536541
69b53a4a,0.9467728137969971
4c085180,0.031339503824710846
608cea18,0.9659827947616577
f8bebbfd,0.18367840349674225
ae16855d,1.6042118744508116e-09
dfc700b3,0.9747807383537292
e3bdd9ac,0.9521377682685852
87a8ea20,0.005122363101691008
3c3da9aa,0.21683816611766815
76c882d6,8.293745486298576e-05
9e429645,0.9732338190078735
7dc9c990,9.665487823440344e-07
f38d53ef,0.109537273645401
e1785b6e,0.04272567853331566
80c673fb,0.9365960955619812
a8b8c20b,0.8888691067695618
6a1ff150,0.9647402167320251
2f68d4fe,0.08191332966089249
c462ec65,0.990812361240387
c374d5c4,0.938446581363678
d20769b3,0.0494094118475914
c467fe4d,5.227115616435185e-05
1356229e,0.021556535735726357
b1532127,0.0187221709638834
3777ee22,0.9084436893463135
4ba6023f,0.9493089318275452
08504ae6,0.052686478942632675
5e0b4cc5,0.006855175830423832
249a0c1f,0.9653891324996948
24b3497f,0.395746111869812
9edcf494,8.392953554370308e-10
53297290,0.0057771941646933556
6d3a269e,0.9856194257736206
1b0d38fc,1.847801286203321e-06
02747427,0.4823344945907593
38867253,0.909329891204834
c392dbd0,0.9471471905708313
8939734c,0.0004957400378771126
097ba3af,0.00044747444917447865
30f0f835,0.2853972613811493
bdab1bcf,0.919918417930603
1070a984,0.9354603886604309
c41b8a90,0.9780380725860596
86a3b5cc,0.808615505695343
d0a3719e,0.9645649194717407
b1a8067b,0.053790103644132614
911bc6aa,0.33853721618652344
67a2d0ac,0.9991808533668518
11447262,0.02025814913213253
12fd1375,2.8808440220018383e-06
f2898538,0.03373442217707634
0e7355e2,1.2442485967767425e-05
bc2c87c8,0.9990929365158081
94001156,0.002227556426078081
d5855224,0.5808144807815552
a3c1a552,0.0011553119402378798
edcf54fa,0.05407800152897835
a28b90eb,0.8409124612808228
63cd028f,5.322940069163451e-06
dbc79657,0.04534643888473511
bc856bf1,0.8818728923797607
c7e25a70,0.7383192777633667
9771b119,1.4356737665366381e-07
836db0d9,0.0008632059907540679
f5685d3e,0.9525941610336304
bb04299d,0.9607242345809937
163a9d23,0.6952584385871887
5283c614,2.5253747537590243e-08
2276d5d8,0.2608661651611328
ccb77e34,0.000955436029471457
d4a75bf3,0.18952053785324097
e15f46ea,0.10074076056480408
992a45ba,0.6707702279090881
056e7768,2.7284184511700005e-07
a1dc016b,0.00619134958833456
38db82cd,0.013963344506919384
3295f3ae,0.013319267891347408
a6ff3660,0.8298860192298889
5981b799,0.9887828230857849
2636d79d,0.0013461962807923555
7a8521e2,5.9552366593607076e-08
9b53021d,0.28146734833717346
0a37be18,0.9738903045654297
a8676e55,0.9935196042060852
3488b8fc,0.3350357115268707
b86d4006,0.9182803630828857
33888635,0.9986796975135803
aa9ca5f9,0.00861236359924078
08faf0f6,2.9659475330845453e-05
5320cd26,0.001993317622691393
2c57fdaa,0.8934741616249084
d467ce62,0.0009463206515647471
888a568e,0.9895869493484497
88d6c838,0.9358085989952087
8f138517,0.43543267250061035
e1108dc0,3.278800564388007e-10
9e9cd6c9,0.0007617808296345174
ab893af4,4.657366844185162e-06
4d4b30ba,0.9282937049865723
7ce15e26,0.12339238077402115
dbc45500,1.7923919585882686e-05
6a0cde3f,0.9679016470909119
2658014c,0.013768156990408897
08d20604,0.002627982059493661
03c83dc9,0.022332916036248207
d741ccd1,0.03565981239080429
992d48b6,3.596015485385351e-09
b1ea3253,0.9857719540596008
da379e69,0.013151467777788639
73b429af,0.9790861010551453
2aefe712,0.9918873906135559
1e3634f9,0.991043210029602
069ee09e,0.000283538771327585
a7970f81,3.2436896617582534e-06
23084d2e,9.506418791715987e-06
ac57710a,0.9926372766494751
02553267,0.41488903760910034
0971c6c7,0.02536637708544731
cdb7f1fe,0.9751749634742737
d3af3f60,0.18774880468845367
59daf44b,0.4784964323043823
c2169934,0.9340267181396484
da03b56e,0.0272709671407938
474ea404,0.6474326848983765
f686cdc4,0.4404740333557129
f865b354,0.19604350626468658
106df554,0.6430602669715881
e5637171,0.4180794060230255
cba8985c,0.05111395940184593
cc09c9ce,0.21879543364048004
0b85b33f,0.936775803565979
92f20625,0.986244261264801
6b1379dd,0.9952463507652283
ed2b1df1,0.37721171975135803
325124e4,0.00927260797470808
7455c944,0.0015016425168141723
fd68ccc1,0.9951364398002625
8df9100d,0.9337586760520935
c406df9b,0.23538275063037872
4978870c,1.4994961020420305e-05
383f95d6,0.07804932445287704
aba96bbf,4.2570711400458094e-08
6bba66b4,0.6406750082969666
b86fa0c9,0.09331530332565308
a2abc369,0.9309457540512085
0b40c014,0.011079514399170876
d45add48,0.9806504845619202
00193999,0.9159271121025085
c2f1b710,0.9588753581047058
53750c72,0.06968066096305847
3137ef1d,0.2691209018230438
bc6b8e2a,0.12813110649585724
7cb546c6,0.9910029172897339
d59a2349,0.02498803287744522
04d04b9a,0.4232131540775299
05ac1343,0.12535430490970612
2917895f,0.03160484880208969
342a1d01,0.38006672263145447
78309e4b,0.9864137172698975
5c1a5aba,0.0002732929715421051
fae57f79,0.028832608833909035
23821d71,0.3743269145488739
5780b19d,0.0004597950028255582
11c67865,0.8006066679954529
8564f114,0.9768784046173096
ec7d0fdd,0.8933860063552856
9a0446b8,0.032784055918455124
5f5da69d,0.40123626589775085
7a11839b,0.9166389107704163
763c9bbf,0.0008025802671909332
15a7b5c5,0.007160062901675701
e9c7e251,0.0004785932251252234
2555c207,0.10213407129049301
ec8d9784,1.428290215699235e-05
08fd9d10,0.3856269121170044
9504ae29,0.00302632967941463
0b91a24d,0.8064244985580444
e62e6cfe,0.9377482533454895
5d1291bb,0.9891706109046936
b3c1f2e7,0.060088399797677994
c6a8db21,0.11820894479751587
f2c137fd,0.9976170659065247
b61e8155,0.029021408408880234
45b9ee35,0.31378525495529175
8fe9c49b,0.0005009686574339867
b98ceb09,0.024237005040049553
70c4a435,0.3677162230014801
d953d111,0.9589471817016602
da7de86e,0.2533281743526459
519f8611,0.9622801542282104
75eefdc3,0.009317769668996334
62412092,0.9994207620620728
de8ec010,0.007889953441917896
ee6121f8,0.165860116481781
412b66e0,0.5759997367858887
7405c131,0.9201825857162476
efff4306,0.9924948215484619
5658d679,8.416655106202597e-08
617f88fc,0.004162123426795006
a120100b,0.0009008405613712966
0971369e,0.9849993586540222
83f7fe7b,0.7422472238540649
12437da1,0.006692181807011366
8e7f96a5,0.18961361050605774
a08237de,0.00016734609380364418
a013bd6f,1.3779128494206816e-05
c6fdd404,0.9939963817596436
317e2af4,0.1952631175518036
dd9878c0,0.9554196000099182
42e76a51,0.9976662397384644
022f77e3,0.12271220237016678
cada3682,0.9880326986312866
53074f1f,0.037129856646060944
e6c19679,0.3952239453792572
dfb69b8b,0.21511821448802948
e1572941,0.2605210244655609
8d549cd2,0.14270463585853577
6913594d,0.7435661554336548
6e528fd6,0.278611958026886
c8b037c7,0.001835349714383483
c3b6c880,0.0003010712389368564
9684ac04,2.0401161648919697e-08
6d974acc,0.8268882632255554
57b10462,0.7531911730766296
b2373298,0.016673864796757698
8e946e10,0.9740459322929382
6acee7de,0.1610722541809082
8ad7cc2f,0.00021661384380422533
8e6e087e,0.28595277667045593
c3e46df5,1.4802327314100694e-05
f6983f34,0.8565996289253235
8130a3aa,0.0045675248838961124
0f11be03,0.8065618872642517
766073e1,0.8788814544677734
e67f6889,0.987570583820343
148a0930,5.31780813162186e-07
b333ff97,0.8483080863952637
1c148a28,0.9370520710945129
ee0b02d7,0.955561101436615
fa1c5f6d,0.05219583958387375
9b12ae1f,0.0003448084753472358
3bb60b1b,0.9096319675445557
096e7594,0.9727532863616943
ac98996a,0.09292402118444443
1b7b9b9d,0.43024566769599915
61b2ac6f,0.9613498449325562
2bd414a8,0.2788105905056
73d12826,0.00951957143843174
29f7ec33,9.495440735918237e-07
265f8aa8,0.9838700890541077
0d6be675,0.8163028955459595
a00ecdf6,0.9684842824935913
c414328a,4.573547585096094e-07
d47de87e,0.8605846166610718
376f984f,0.953772783279419
12a35aa5,0.14115047454833984
8ecfd739,0.0005958524416200817
2cbc30f4,0.05622735247015953
aa4bdf31,0.35053980350494385
69d18f51,0.9871057271957397
50cd4394,0.0007198556559160352
bda732e1,0.9539697766304016
8e77e385,0.01715775392949581
49dfd51a,0.27791497111320496
b0a3e728,0.15606433153152466
518061ec,0.30266380310058594
bb306c8c,1.693777846867306e-07
1b2cf099,0.0001386059884680435
e7c405e4,0.0004467174003366381
1fc79c9d,0.0024048963095992804
3427cd60,0.9972618818283081
8fc604cd,0.9974326491355896
0981acfd,0.0010945751564577222
512e9c5c,0.9415298104286194
ae9f2426,9.623219739296474e-06
a8cd44c8,0.8370163440704346
acac91c3,0.9965163469314575
35988937,0.8832745552062988
2a2dd539,0.6203193068504333
3f971e0a,9.367940947413445e-05
7e09131c,0.9918680787086487
82726c59,0.9049347043037415
ec4c3dbd,0.9520995020866394
2a851255,3.902650860254653e-07
2cebdab4,0.9518094658851624
013b617b,0.8381480574607849
21a8603a,0.5883382558822632
fe2f2579,0.9248372912406921
df069a3d,0.008136213757097721
595f7f57,0.8751642107963562
081bdb0a,8.445326926675989e-08
6f8e7b3a,0.38326558470726013
d1824fe1,0.0017828871496021748
3ddc6778,0.9241930246353149
57e4244d,0.9714887142181396
18e2e176,5.837065053526658e-09
7394cdbc,0.9892716407775879
19821b41,1.3462984043144388e-06
12e9563c,0.9822418689727783
b96c9ed9,0.9859904050827026
096d9c1b,0.11970149725675583
97454a30,0.9952038526535034
43b6c5d3,0.7703474164009094
2c58bcc5,1.5948002101140446e-06
0c71dc02,0.5615354776382446
f7cd79b0,0.9257428050041199
922ec513,0.03370886668562889
561b6b2c,0.94908207654953
32913f04,0.93699711561203
77aad507,0.1264658421278
d62d5a9c,0.15679845213890076
be70bb3d,0.9416580200195312
84920252,0.8893046379089355
b9623d93,0.3207699954509735
ba925eca,0.054933205246925354
181ecadf,0.34059134125709534
6fbcc9e2,0.15704451501369476
57d5b182,0.05526880919933319
d3013a36,0.26366671919822693
21cafb54,0.2930629551410675
d1a6cc74,8.085097533694352e-07
c4017d47,0.0209211278706789
22e05854,0.04195675998926163
7eb53ec8,0.9592981934547424
c77a806d,0.8617122769355774
c114c951,0.9868061542510986
71495521,0.0016331311780959368
98bb1260,0.14789266884326935
546ec108,0.991666853427887
78f39102,0.005504854954779148
26b6379a,0.7667914628982544
8cb14c23,0.09984303265810013
75892ee1,0.018571801483631134
3d31d65f,5.0231596105732024e-05
30784a7a,0.0362069346010685
efba2a23,0.9402588605880737
